date,id,num,pi
2017-12-29,17,12527347,0.0464347442391793
2017-12-29,19,2985831,0.011067490892238635
2017-12-29,22,20233105,0.07499744805021047
2017-12-29,23,27658119,0.10251952643299381
2017-12-29,24,37935753,0.14061532645943942
2017-12-29,25,5593904,0.020734757450122685
2017-12-29,26,13005059,0.04820546509012937
2017-12-29,27,4891782,0.018132222731901734
2017-12-29,28,8271182,0.03065854412156888
2017-12-29,43,170686,0.0006326767156053519
2017-12-30,1,19443805,0.07146893969677531
2017-12-30,2,675869,0.0024842689383029627
2017-12-30,10,111004688,0.40801619604451694
2017-12-30,15,3176738,0.011676628959941463
2017-12-30,17,13225802,0.048613635323924015
2017-12-30,19,3221978,0.011842916105481244
2017-12-30,22,22281444,0.08189915387410418
2017-12-30,23,29249883,0.10751281059775766
2017-12-30,24,36129928,0.1328015604703315
2017-12-30,25,5793821,0.021296152870434078
2017-12-30,26,13288854,0.04884539343843715
2017-12-30,27,5847818,0.02149462782617483
2017-12-30,28,8544759,0.03140768309980881
2017-12-30,43,174127,0.000640032754009845
2017-12-31,1,13353033,0.04651644376259976
2017-12-31,2,681077,0.002372590554408138
2017-12-31,10,127986827,0.4458531661308022
2017-12-31,15,3720736,0.012961505217539745
2017-12-31,17,13660108,0.0475861660472972
2017-12-31,19,644384,0.0022447673197182306
2017-12-31,22,25662323,0.0893969186361758
2017-12-31,23,34445212,0.1199928710495081
2017-12-31,24,33175721,0.11557048950453429
2017-12-31,25,5255284,0.01830723571509861
2017-12-31,26,15539635,0.054133660687338
2017-12-31,27,6237691,0.02172953535050611
2017-12-31,28,6521980,0.02271988063616711
2017-12-31,43,176476,0.0006147693883066533
2018-01-01,1,15573281,0.05056944427135104
2018-01-01,2,685867,0.0022271423108629917
2018-01-01,10,140371370,0.45581288698946587
2018-01-01,15,4679596,0.015195549938027653
2018-01-01,17,14154496,0.04596237598622032
2018-01-01,19,660928,0.002146160572288877
2018-01-01,22,28430552,0.09231948071621822
2018-01-01,23,35665903,0.11581405961569123
2018-01-01,24,32905025,0.10684895674745178
2018-01-01,25,5015421,0.01628603842419999
2018-01-01,26,16488202,0.05354036905734756
2018-01-01,27,6388992,0.020746288138903266
2018-01-01,28,6760494,0.02195262671878861
2018-01-01,43,178191,0.0005786205131825665
2018-01-02,1,15538012,0.04852419450758133
2018-01-02,2,690435,0.002156183315783378
2018-01-02,10,145141284,0.4532667303832757
2018-01-02,15,5747504,0.017949078815816446
2018-01-02,17,14619673,0.04565628191619591
2018-01-02,19,681175,0.0021272649418536756
2018-01-02,22,30449541,0.09509192360969812
2018-01-02,23,39602094,0.12367474759084493
2018-01-02,24,31191418,0.09740875692458427
2018-01-02,25,5379931,0.016801172394600192
2018-01-02,26,17406861,0.05436048761774876
2018-01-02,27,6557414,0.020478374736918527
2018-01-02,28,7026577,0.021943540079033104
2018-01-02,43,179723,0.0005612631660656485
2018-01-03,1,12131813,0.048314688820909835
2018-01-03,2,694930,0.002767544035035396
2018-01-03,10,65807186,0.2620757271621096
2018-01-03,15,6692704,0.026653552204477477
2018-01-03,17,14216540,0.05661707002984776
2018-01-03,19,615394,0.0024507935963285115
2018-01-03,20,780084,0.003106668039984677
2018-01-03,22,31400354,0.12505124604017648
2018-01-03,23,35397546,0.14096997868445893
2018-01-03,24,52021176,0.2071732337563877
2018-01-03,25,4376606,0.017429740878937623
2018-01-03,26,16736525,0.06665285702296746
2018-01-03,27,3610119,0.014377222604029108
2018-01-03,28,6618912,0.026359677124349504
2018-01-04,1,10479352,0.04366561122274935
2018-01-04,2,758449,0.0031603231923388983
2018-01-04,10,55110349,0.22963510279872582
2018-01-04,15,5634375,0.023477446719337068
2018-01-04,17,14932514,0.062221151737460643
2018-01-04,19,394477,0.0016437160731232706
2018-01-04,20,1147293,0.004780567548125282
2018-01-04,22,29982850,0.12493324696508049
2018-01-04,23,29724205,0.1238555188751463
2018-01-04,24,61932480,0.2580617192495012
2018-01-04,25,1097239,0.004572001359667875
2018-01-04,26,17869857,0.07446054187015819
2018-01-04,27,3753604,0.01564060573098001
2018-01-04,28,7173917,0.029892446657605574
2018-01-05,1,14914683,0.07381076782482685
2018-01-05,2,634722,0.0031411541348421385
2018-01-05,10,38394346,0.19000847409174365
2018-01-05,15,6817597,0.0337393740980104
2018-01-05,17,15726492,0.07782830179568663
2018-01-05,19,1397448,0.006915782915082314
2018-01-05,20,1368338,0.006771721425382485
2018-01-05,22,8223655,0.040697766749482805
2018-01-05,23,24888607,0.1231703813457088
2018-01-05,24,62603968,0.30981864964618355
2018-01-05,25,979008,0.004844979419720023
2018-01-05,26,17252535,0.08538048413598191
2018-01-05,27,4383595,0.02169382431950259
2018-01-05,28,4477321,0.022157661735634715
2018-01-05,29,4178,2.0676362211126215e-05
2018-01-06,1,12695736,0.06085132486144748
2018-01-06,2,671084,0.0032165406159453554
2018-01-06,10,58734954,0.2815196981550478
2018-01-06,15,6529131,0.0312944654444569
2018-01-06,17,7049287,0.03378760028395191
2018-01-06,19,1686768,0.008084767006331421
2018-01-06,20,1422712,0.006819132825090225
2018-01-06,22,6069088,0.02908945534947423
2018-01-06,23,25200896,0.1207892090143929
2018-01-06,24,66877591,0.32054778201846795
2018-01-06,25,1271089,0.006092395877388472
2018-01-06,26,11547721,0.05534882908563624
2018-01-06,27,3743531,0.017942939346714468
2018-01-06,28,5128332,0.02458036277135541
2018-01-06,29,7406,3.549734429921038e-05
2018-01-07,1,13727518,0.06274785943346037
2018-01-07,2,691582,0.0031611898176138894
2018-01-07,10,77456379,0.35404957995442665
2018-01-07,15,6637158,0.03033814686833169
2018-01-07,17,2648644,0.01210683106744265
2018-01-07,19,1924341,0.008796075049404018
2018-01-07,20,3083666,0.01409529681241292
2018-01-07,22,3733326,0.017064863077745216
2018-01-07,23,23584458,0.10780348314956496
2018-01-07,24,67146586,0.3069239858046267
2018-01-07,25,1210804,0.005534529926930093
2018-01-07,26,7245790,0.03312017601465704
2018-01-07,27,4018927,0.018370332238452615
2018-01-07,28,5655486,0.025850968875502697
2018-01-07,29,8025,3.668190942845746e-05
2018-01-08,1,14607694,0.06300491085433542
2018-01-08,2,908735,0.0039194939095256575
2018-01-08,10,86765645,0.37423167054594064
2018-01-08,15,3803541,0.016405173988160607
2018-01-08,17,3927417,0.016939467514366157
2018-01-08,19,1957853,0.008444478213391735
2018-01-08,20,3197559,0.0137914936982167
2018-01-08,22,2628873,0.01133867597530242
2018-01-08,23,18727005,0.0807720424999109
2018-01-08,24,73943490,0.3189280248962254
2018-01-08,25,1406456,0.006066230227751566
2018-01-08,26,8752946,0.03775261053817336
2018-01-08,27,4653219,0.02006994726756323
2018-01-08,28,6561335,0.02829990324006177
2018-01-08,29,8318,3.587663107444351e-05
2018-01-09,1,10861523,0.043735094906666286
2018-01-09,2,1086023,0.004372988850258149
2018-01-09,10,89907763,0.36202331364128765
2018-01-09,15,3539716,0.014253048601254646
2018-01-09,17,3714116,0.014955289028469375
2018-01-09,19,1594605,0.006420849176827651
2018-01-09,20,3072241,0.012370710047858974
2018-01-09,22,2174862,0.008757316628515362
2018-01-09,23,20710417,0.08339272982726592
2018-01-09,24,85959292,0.34612436890570875
2018-01-09,25,4342111,0.0174839786906753
2018-01-09,26,10494973,0.04225914176104955
2018-01-09,27,4034753,0.016246368523084333
2018-01-09,28,6847104,0.02757060342972292
2018-01-09,29,8493,3.4197981355130105e-05
2018-01-12,1,9556959,0.04778457112928426
2018-01-12,2,1040004,0.005199995638020436
2018-01-12,10,106046937,0.530232200862139
2018-01-12,15,2264607,0.011322981951829555
2018-01-12,17,3217927,0.01608955962041318
2018-01-12,19,52587,0.0002629337681552962
2018-01-12,20,5178454,0.025892148695283362
2018-01-12,22,3252491,0.016262378810755273
2018-01-12,23,16110366,0.08055145261644449
2018-01-12,24,34577203,0.17288520503281443
2018-01-12,25,2076193,0.010380916365406829
2018-01-12,26,8602528,0.04301243848672569
2018-01-12,27,2928736,0.014643611394680615
2018-01-12,28,5072311,0.025361436181671488
2018-01-12,29,23634,0.00011816944637614373
2018-01-13,1,8336631,0.05964278080644844
2018-01-13,2,1119286,0.008007710735634868
2018-01-13,10,38800034,0.2775871839769263
2018-01-13,15,2439357,0.01745189811803781
2018-01-13,17,3031036,0.02168494872382552
2018-01-13,19,56417,0.00040362428956702075
2018-01-13,20,7063647,0.05053546807039044
2018-01-13,22,4619336,0.0330481275372913
2018-01-13,23,14780273,0.10574254549571262
2018-01-13,24,35978518,0.25740120473304623
2018-01-13,25,2391303,0.017108105261082394
2018-01-13,26,10413240,0.07449946996633786
2018-01-13,27,2257549,0.016151188671636885
2018-01-13,28,8489401,0.06073574361406235
2018-01-14,1,10139110,0.061162057558330984
2018-01-14,2,1204949,0.007268602480183503
2018-01-14,10,58378630,0.35215685876142067
2018-01-14,15,1355781,0.00817846493020507
2018-01-14,17,2976511,0.01795517921247578
2018-01-14,19,123253,0.0007434979086169268
2018-01-14,20,8779311,0.05295935488464849
2018-01-14,22,6012460,0.036268905711365464
2018-01-14,23,16484182,0.09943737549804703
2018-01-14,24,41317231,0.24923754260214726
2018-01-14,25,2616104,0.015781099467959213
2018-01-14,26,4836046,0.02917243464236371
2018-01-14,27,2959530,0.017852744886445386
2018-01-14,28,8549216,0.05157135498782479
2018-01-14,29,42194,0.0002545264679657502
2018-01-15,1,16739537,0.08602885358047396
2018-01-15,10,66692815,0.34275179872087486
2018-01-15,15,2942426,0.015121895875936096
2018-01-15,17,4394460,0.02258427792269581
2018-01-15,19,162005,0.0008325860162264156
2018-01-15,20,10359410,0.05323971422089498
2018-01-15,22,9301929,0.0478050431118235
2018-01-15,23,17352722,0.0891801714802906
2018-01-15,24,42635090,0.21911286524832377
2018-01-15,25,3524162,0.018111589149202294
2018-01-15,26,7023744,0.03609685525727101
2018-01-15,27,4160622,0.021382523354242042
2018-01-15,28,9238299,0.04747803191949927
2018-01-15,29,53275,0.00027379414224537694
2018-01-16,1,21301570,0.09884274396392712
2018-01-16,10,79558111,0.3691625544890209
2018-01-16,15,3192337,0.014812962083901385
2018-01-16,17,6081501,0.028219152215511193
2018-01-16,19,178856,0.0008299208844424213
2018-01-16,20,11303280,0.0524490547406871
2018-01-16,22,9815525,0.045545629944014725
2018-01-16,23,16674507,0.07737242025473759
2018-01-16,24,40003818,0.18562421174371369
2018-01-16,25,5567526,0.02583422475106329
2018-01-16,26,7741840,0.03592339479811533
2018-01-16,27,4378469,0.020316807179986827
2018-01-16,28,9638710,0.044725179631010484
2018-01-16,29,73649,0.00034174331986793784
2018-01-17,1,20988625,0.09536088168768977
2018-01-17,2,187545,0.0008521023438227982
2018-01-17,10,84126424,0.38222465577770937
2018-01-17,15,3410747,0.015496576890274748
2018-01-17,17,5914610,0.02687276676956336
2018-01-17,19,117201,0.0005324975168539592
2018-01-17,20,11867858,0.05392108356904288
2018-01-17,22,9703485,0.044087351365002345
2018-01-17,23,15545916,0.07063217606692974
2018-01-17,24,41754730,0.189710753678787
2018-01-17,25,7550796,0.034306704893907115
2018-01-17,26,6343203,0.028820059951711885
2018-01-17,27,4697758,0.021344053973778566
2018-01-17,28,7887903,0.035838335514926455
2018-01-18,1,18843210,0.08716697082248274
2018-01-18,2,386695,0.0017888158006093423
2018-01-18,10,92237414,0.426681864442378
2018-01-18,15,2384536,0.011030646049009682
2018-01-18,17,6940270,0.032105056017003065
2018-01-18,19,335980,0.001554212836185435
2018-01-18,20,8221650,0.038032603025846726
2018-01-18,22,12248611,0.056660957323775574
2018-01-18,23,13003940,0.06015504038628855
2018-01-18,24,32163590,0.14878583378714655
2018-01-18,25,9832774,0.04548551570364428
2018-01-18,26,7299638,0.03376745960803315
2018-01-18,27,5358131,0.024786225305563132
2018-01-18,28,6917300,0.03199879889203378
2018-01-19,1,18715324,0.09001613788500147
2018-01-19,2,1076682,0.005178577478557099
2018-01-19,10,85995950,0.4136195180351509
2018-01-19,15,952654,0.004582033088003082
2018-01-19,17,7431693,0.03574462840221202
2018-01-19,20,12028039,0.05785193016750206
2018-01-19,22,7979750,0.038380648728701706
2018-01-19,23,14912881,0.07172731566702338
2018-01-19,24,28620341,0.13765685070543052
2018-01-19,25,11432742,0.054988696977709146
2018-01-19,26,10517634,0.05058725098042543
2018-01-19,27,3717956,0.017882460380935352
2018-01-19,28,4529118,0.02178395150334785
2018-01-20,1,20330775,0.13546661960541578
2018-01-20,2,1220427,0.008131865123940369
2018-01-20,10,25688288,0.17116443120394412
2018-01-20,15,991353,0.006605515025653854
2018-01-20,17,8097854,0.05395706299628
2018-01-20,20,9155544,0.061004590151071306
2018-01-20,22,9845717,0.06560330334586731
2018-01-20,23,16057448,0.10699288148384625
2018-01-20,24,30590852,0.20383085796235373
2018-01-20,25,11272743,0.07511176469616201
2018-01-20,26,10386411,0.0692060183639092
2018-01-20,27,2741849,0.01826929939948131
2018-01-20,28,3700331,0.024655790642074772
2018-01-21,1,13775525,0.08578849774346861
2018-01-21,2,1105076,0.0068819743663026504
2018-01-21,10,34523003,0.21499554935026144
2018-01-21,15,1023158,0.006371821602023289
2018-01-21,17,5894873,0.036710927464364086
2018-01-21,20,10312476,0.06422200417447424
2018-01-21,22,10540516,0.06564214671172204
2018-01-21,23,21719236,0.13525877442608267
2018-01-21,24,32202793,0.20054620311123436
2018-01-21,25,11735751,0.07308559551678862
2018-01-21,26,10729935,0.0668217730021226
2018-01-21,27,3035566,0.018904299251110215
2018-01-21,28,3977523,0.02477043328004519
2018-01-22,1,18182240,0.09907014615912015
2018-01-22,2,5302133,0.028889899773905426
2018-01-22,10,40989110,0.22333866006786035
2018-01-22,15,4237886,0.02309110348481205
2018-01-22,17,5994902,0.032664612135226555
2018-01-22,20,11118753,0.060583101136997185
2018-01-22,22,15867553,0.08645803789288808
2018-01-22,23,23557953,0.1283609636062269
2018-01-22,24,30737664,0.1674812820131032
2018-01-22,25,9719570,0.05295932847128843
2018-01-22,26,11451306,0.06239509318614261
2018-01-22,27,2007753,0.010939707272668932
2018-01-22,28,4362128,0.02376806479976012
2018-01-23,1,23719248,0.11497951564322637
2018-01-23,2,5788044,0.028057655775667194
2018-01-23,10,48419664,0.23471526223461067
2018-01-23,15,5317937,0.025778802957041148
2018-01-23,17,5913302,0.028664846364948912
2018-01-23,20,12301277,0.05963067932226016
2018-01-23,22,17792894,0.08625139945462304
2018-01-23,23,24331733,0.11794854858384664
2018-01-23,24,34112222,0.16535965908675565
2018-01-23,25,9585336,0.046465102542777956
2018-01-23,26,11518949,0.05583832913838697
2018-01-23,27,2613469,0.012668841768026844
2018-01-23,28,4877001,0.023641357127828447
2018-01-24,1,21436208,0.09080225500357782
2018-01-24,2,5706408,0.02417193910277678
2018-01-24,10,59803678,0.25332413362978456
2018-01-24,15,6048954,0.02562293963619461
2018-01-24,17,20789636,0.08806342192161792
2018-01-24,20,14118817,0.05980630630113542
2018-01-24,22,19134162,0.0810509516050492
2018-01-24,23,25946624,0.1099080569161277
2018-01-24,24,37261578,0.15783739863840213
2018-01-24,25,11091500,0.04698280644469317
2018-01-24,26,10049749,0.04257002317853751
2018-01-24,27,2960709,0.012541353097963403
2018-01-24,28,1727700,0.0073184145241397824
2018-01-25,1,20719075,0.0787137428485163
2018-01-25,2,5782032,0.02196649126420424
2018-01-25,10,69476499,0.26394784884466127
2018-01-25,15,5825529,0.022131740517497733
2018-01-25,17,24929849,0.09471087504815448
2018-01-25,20,15373421,0.058405093243592214
2018-01-25,22,16012980,0.06083483890851472
2018-01-25,23,27680603,0.10516125195907003
2018-01-25,24,46517261,0.17672351301258943
2018-01-25,25,12404465,0.04712574611479619
2018-01-25,26,5749566,0.02184314983244052
2018-01-25,27,3402280,0.012925586350676855
2018-01-25,28,1305024,0.004957910695682222
2018-01-25,29,8041970,0.03055221135960378
2018-01-26,1,24255872,0.11899328130836158
2018-01-26,2,5208272,0.02555048836118788
2018-01-26,10,29483709,0.1446397506983411
2018-01-26,15,6471878,0.03174942543592729
2018-01-26,17,26072427,0.1279048487888921
2018-01-26,20,3914701,0.019204550441687868
2018-01-26,22,17735312,0.08700503407618414
2018-01-26,23,18040088,0.08850018940616103
2018-01-26,24,36612163,0.17961017485442649
2018-01-26,25,7252116,0.035577079202465695
2018-01-26,26,7644291,0.03750099231089184
2018-01-26,27,3324229,0.01630784152103101
2018-01-26,28,1982360,0.009724965613870476
2018-01-26,29,15808339,0.0775517833226092
2018-01-26,43,36609,0.00017959465796231976
2018-01-27,1,22578938,0.11020102055727861
2018-01-27,2,57843,0.00028231432461946025
2018-01-27,10,36561692,0.1784466466802331
2018-01-27,15,5506275,0.02687447587078849
2018-01-27,17,29611032,0.14452256107679798
2018-01-27,20,4475741,0.021844748674630078
2018-01-27,22,10525850,0.051373515097691086
2018-01-27,23,20434201,0.09973320288458931
2018-01-27,24,32239329,0.15735048999567067
2018-01-27,25,7501709,0.03661359040552403
2018-01-27,26,10418319,0.050848688556179494
2018-01-27,27,3615313,0.017645257816554374
2018-01-27,28,2217639,0.010823630457181944
2018-01-27,29,19092511,0.09318481662871247
2018-01-27,43,52255,0.0002550409735489151
2018-01-28,1,18947907,0.08207836416133649
2018-01-28,2,70004,0.0003032426644668564
2018-01-28,10,58394064,0.25295085361419545
2018-01-28,15,6374830,0.02761442824300397
2018-01-28,17,33382033,0.14460397451917786
2018-01-28,19,44813,0.00019412052915195182
2018-01-28,20,4839537,0.020963860560338506
2018-01-28,22,12682347,0.05493727066986519
2018-01-28,23,10923500,0.047318313886402286
2018-01-28,24,37502912,0.1624547591587058
2018-01-28,25,8118769,0.035168806693202034
2018-01-28,26,13443253,0.05823335607711074
2018-01-28,27,2274289,0.009851743559334642
2018-01-28,28,2688740,0.011647058477495791
2018-01-28,29,21104436,0.09141999606751391
2018-01-28,43,59987,0.00025985111869855025
2018-01-29,1,17061799,0.06695645026138282
2018-01-29,2,77996,0.0003060835082271696
2018-01-29,10,68238521,0.2677917573197778
2018-01-29,15,3927592,0.015413240912930991
2018-01-29,17,34854657,0.13678183102485608
2018-01-29,19,55599,0.00021818986837687066
2018-01-29,20,4312874,0.01692522186345128
2018-01-29,22,12984034,0.050953878117606675
2018-01-29,23,19806298,0.077726821591271
2018-01-29,24,44090207,0.17302535049261644
2018-01-29,25,7535989,0.0295738493138284
2018-01-29,26,12603683,0.049461248130970026
2018-01-29,27,2244320,0.008807494476439835
2018-01-29,28,4571839,0.017941490847861365
2018-01-29,29,22387656,0.08785697073520493
2018-01-29,43,66284,0.0002601215351983398
2018-01-30,1,17111011,0.06245951801060164
2018-01-30,2,91424,0.00033372072372586545
2018-01-30,10,86182601,0.3145882916772127
2018-01-30,15,4939730,0.018031263897995815
2018-01-30,17,40782571,0.14886669922035234
2018-01-30,20,2396756,0.008748765607655652
2018-01-30,22,13853591,0.05056911111657919
2018-01-30,23,17287107,0.06310231295028083
2018-01-30,24,41720260,0.152289501238529
2018-01-30,25,3128375,0.011419360004877322
2018-01-30,26,15871842,0.05793623773957153
2018-01-30,27,1213024,0.004427844408217144
2018-01-30,28,6138627,0.022407541183093477
2018-01-30,29,23164093,0.08455479830693531
2018-01-30,43,72607,0.0002650339143721989
2018-01-31,1,15490426,0.05439324587757939
2018-01-31,2,105801,0.0003715107516793778
2018-01-31,10,107009916,0.37575575212244755
2018-01-31,15,5312506,0.01865438982014541
2018-01-31,17,13811205,0.04849681147766071
2018-01-31,20,2724660,0.009567399974203774
2018-01-31,22,15283053,0.05366507412959962
2018-01-31,23,16354380,0.057426943101201146
2018-01-31,24,56670700,0.1989940960406472
2018-01-31,25,3900338,0.013695688152131274
2018-01-31,26,16991285,0.05966337806210278
2018-01-31,27,1524762,0.005354065431821546
2018-01-31,28,5864413,0.020592361903841314
2018-01-31,29,23742391,0.08336928315493893
2018-02-01,1,9739906,0.03414950239662749
2018-02-01,2,1213371,0.004254252132669278
2018-02-01,10,118479628,0.41540650806460905
2018-02-01,15,5946922,0.020850758425343816
2018-02-01,17,18489773,0.06482778656966487
2018-02-01,20,2862607,0.010036709246177802
2018-02-01,22,11942291,0.04187137895640091
2018-02-01,23,15977689,0.056020061055832446
2018-02-01,24,45826423,0.1606739882363716
2018-02-01,25,9829786,0.034464634521661236
2018-02-01,26,11871561,0.04162338946815395
2018-02-01,27,2650433,0.009292796879723541
2018-02-01,28,6096838,0.021376385346311307
2018-02-01,29,24286474,0.08515184870045268
2018-02-02,1,5500476,0.02641851650561956
2018-02-02,2,1797096,0.008631363965260985
2018-02-02,10,77928663,0.37428754706435663
2018-02-02,15,4259826,0.020459735392367378
2018-02-02,17,22040288,0.10585842249227316
2018-02-02,20,2011317,0.009660256923679554
2018-02-02,22,11910498,0.057205537848569604
2018-02-02,23,16988313,0.08159403429687381
2018-02-02,24,42119603,0.20229838782418885
2018-02-02,25,10526017,0.050555943495241513
2018-02-02,26,4250393,0.020414429155925746
2018-02-02,27,2441450,0.011726164630596492
2018-02-02,28,6206341,0.029808751487690046
2018-02-02,29,225051,0.001080908917356641
2018-02-03,1,4795106,0.02641720532012353
2018-02-03,2,2628912,0.014483206017246874
2018-02-03,10,61219193,0.33726887184835314
2018-02-03,15,915937,0.005046081523390304
2018-02-03,17,22391290,0.12335812916595146
2018-02-03,20,3130205,0.01724493018070451
2018-02-03,22,8432566,0.046456705523818
2018-02-03,23,9870706,0.05437970861469491
2018-02-03,24,39453561,0.21735761869435594
2018-02-03,25,13510766,0.07443353274237194
2018-02-03,26,4375097,0.024103291093973002
2018-02-03,27,4913014,0.0270667842543296
2018-02-03,28,5878154,0.0323839350206868
2018-02-04,1,3993420,0.01934691565858666
2018-02-04,2,3691434,0.017883884554401788
2018-02-04,10,71081449,0.34436818533816355
2018-02-04,15,805488,0.0039023464599274933
2018-02-04,17,21973613,0.1064555287010691
2018-02-04,20,3417027,0.016554465388592583
2018-02-04,22,9733162,0.04715423479257395
2018-02-04,23,10630781,0.0515029281648075
2018-02-04,24,52622936,0.25494225613614485
2018-02-04,25,13114630,0.06353642754921104
2018-02-04,26,5160352,0.025000349302757782
2018-02-04,27,6327361,0.03065415598870906
2018-02-04,28,3592478,0.017404472575218256
2018-02-04,29,267065,0.0012938493898363925
2018-02-05,1,8841579,0.04124720082873407
2018-02-05,2,7114942,0.03319219808574858
2018-02-05,10,47016248,0.21933736309652005
2018-02-05,15,1345819,0.00627843358885625
2018-02-05,17,4268850,0.01991478142736059
2018-02-05,19,1039868,0.00485112944547281
2018-02-05,20,2932042,0.013678385411959006
2018-02-05,22,28844560,0.13456390076212288
2018-02-05,23,12425594,0.057967131338679784
2018-02-05,24,62238347,0.2903505808133862
2018-02-05,25,14253318,0.06649371905423344
2018-02-05,26,4904219,0.022878866546472452
2018-02-05,27,4762083,0.022215782256099326
2018-02-05,28,14086403,0.06571503726828455
2018-02-05,29,281983,0.0013154900760700004
2018-02-06,1,25395008,0.08020074415213671
2018-02-06,2,19849215,0.06268640725908628
2018-02-06,10,48714020,0.15384522244064938
2018-02-06,15,1880925,0.005940206228498048
2018-02-06,17,11177358,0.035299552937917505
2018-02-06,19,5263888,0.016624044171732594
2018-02-06,20,3077925,0.00972048819376097
2018-02-06,22,42993815,0.13578006972627446
2018-02-06,23,17231063,0.054417942106273376
2018-02-06,24,98806364,0.31204337166449764
2018-02-06,25,12860572,0.04061536206730603
2018-02-06,26,5783935,0.018266420358189643
2018-02-06,27,5562197,0.01756614286243904
2018-02-06,28,17751694,0.056062162640823754
2018-02-06,29,295068,0.0009318631904145364
2018-02-07,1,26285091,0.08330725124437102
2018-02-07,2,25850967,0.0819313504670364
2018-02-07,10,26917104,0.08531033602656593
2018-02-07,15,2258274,0.0071573120860274255
2018-02-07,17,16924906,0.05364133593562079
2018-02-07,19,9825607,0.031141011114530687
2018-02-07,20,2976410,0.009433352757890713
2018-02-07,22,46342561,0.14687685017086644
2018-02-07,23,15763616,0.04996077505045681
2018-02-07,24,96152636,0.304743544736465
2018-02-07,25,7348309,0.023289530330493156
2018-02-07,26,6491279,0.020573282799375106
2018-02-07,27,5254701,0.01665410617832929
2018-02-07,28,27117361,0.08594502510610703
2018-02-07,29,11023,3.4935995864222104e-05
2018-02-08,1,38554931,0.10049410607203549
2018-02-08,2,31865037,0.08305677964427781
2018-02-08,10,31835468,0.08297970752547557
2018-02-08,15,2072050,0.005400834785220109
2018-02-08,17,17556761,0.045762006478895674
2018-02-08,19,14281743,0.03722561443400198
2018-02-08,20,4277142,0.01114844588447475
2018-02-08,22,57307446,0.14937286639266573
2018-02-08,23,12712721,0.03313593098216654
2018-02-08,24,119496246,0.3114690678796454
2018-02-08,25,7154884,0.018649331044817835
2018-02-08,26,5800743,0.015119738700572887
2018-02-08,27,5732089,0.014940790841522911
2018-02-08,28,34994940,0.09121492688819796
2018-02-08,29,11453,2.9852446029355426e-05
2018-02-09,1,45795625,0.12205041883963262
2018-02-09,2,29108887,0.07757841169992848
2018-02-09,10,35487288,0.09457755765714888
2018-02-09,15,1771835,0.004722136751375715
2018-02-09,17,7585881,0.02021721405303697
2018-02-09,19,19135265,0.0509976031085363
2018-02-09,20,4339673,0.011565709765442552
2018-02-09,22,61897888,0.16496473529269817
2018-02-09,23,15817019,0.04215410956274594
2018-02-09,24,110335546,0.29405646504878036
2018-02-09,25,5924270,0.015788836484250852
2018-02-09,26,7108578,0.018945148630555825
2018-02-09,27,6051748,0.016128579490113065
2018-02-09,28,24847670,0.06622179587436516
2018-02-09,29,11736,3.1277741389094016e-05
2018-02-10,1,51339960,0.13702084342197007
2018-02-10,2,53762636,0.14348670566374364
2018-02-10,10,31946682,0.08526226573167314
2018-02-10,15,1975266,0.005271772967932603
2018-02-10,17,7734409,0.02064230756218891
2018-02-10,19,22698654,0.06058027150047399
2018-02-10,20,1404166,0.0037475683585350287
2018-02-10,22,71810625,0.1916548513898104
2018-02-10,23,18219851,0.04862682695979165
2018-02-10,24,67776682,0.18088869044663566
2018-02-10,25,4974996,0.013277730406118887
2018-02-10,26,8358473,0.022307867403476053
2018-02-10,27,4214444,0.011247898740759854
2018-02-10,28,28470384,0.07598439944689014
2018-02-11,1,55244812,0.13638264251695814
2018-02-11,2,53877840,0.13300800430465523
2018-02-11,10,39507242,0.09753136751586655
2018-02-11,15,2142442,0.00528903784484445
2018-02-11,17,9538982,0.0235488460361074
2018-02-11,19,26246588,0.06479484496198273
2018-02-11,20,1414817,0.0034927529690555407
2018-02-11,22,77654794,0.19170607386318966
2018-02-11,23,21015319,0.05188043247494151
2018-02-11,24,70966204,0.17519397895530037
2018-02-11,25,2749791,0.006788397849002524
2018-02-11,26,9590035,0.02367488036940223
2018-02-11,27,4714450,0.01163854352539155
2018-02-11,28,30408847,0.07507019681330213
2018-02-12,1,61372501,0.1513423452395606
2018-02-12,2,54360524,0.13405106613809692
2018-02-12,10,45755953,0.11283250841759095
2018-02-12,15,939847,0.002317628364963737
2018-02-12,17,9953718,0.024545504931813497
2018-02-12,19,3272468,0.008069786529335255
2018-02-12,20,1546414,0.0038134004262151524
2018-02-12,22,80378130,0.19820953198844354
2018-02-12,23,26591898,0.06557464894075575
2018-02-12,24,73304904,0.18076721509069424
2018-02-12,25,3494806,0.008618063914281215
2018-02-12,26,10956364,0.02701799333643407
2018-02-12,27,3092137,0.0076250968716757885
2018-02-12,28,30501348,0.07521520981013925
2018-02-13,1,63929659,0.157573189279433
2018-02-13,2,38550807,0.0950196466445393
2018-02-13,10,50990782,0.1256815736119022
2018-02-13,15,969395,0.0023893551789715625
2018-02-13,17,9169701,0.02260138805540643
2018-02-13,19,3530235,0.008701288205774399
2018-02-13,20,1580638,0.0038959408614437385
2018-02-13,22,82289687,0.20282680415042256
2018-02-13,23,27664905,0.0681881833901622
2018-02-13,24,75516495,0.18613230770328928
2018-02-13,25,4481332,0.011045542655874015
2018-02-13,26,11766465,0.02900186620101984
